system,N,run,num_solutions,rewrite_time_ms,solver_time_ms,solution_translation_time_ms,conjure_solve_e2e_ms
conjure,93,3,0,60877.8124,0.0,0.0,0.0
conjure,93,4,0,61118.7505,0.0,0.0,0.0
conjure,93,5,0,63623.9411,0.0,0.0,0.0
conjure,93,6,0,61064.5909,0.0,0.0,0.0
conjure,93,7,0,62692.4084,0.0,0.0,0.0
conjure,93,8,0,60577.9059,0.0,0.0,0.0
conjure,93,9,0,63344.1263,0.0,0.0,0.0
conjure,93,10,0,60933.3799,0.0,0.0,0.0
conjure,94,1,0,64358.1465,0.0,0.0,0.0
conjure,94,2,0,67275.1244,0.0,0.0,0.0
conjure,94,3,0,65267.2,0.0,0.0,0.0
conjure,94,4,0,66232.746,0.0,0.0,0.0
conjure,94,5,0,66816.2936,0.0,0.0,0.0
conjure,94,6,0,66892.963,0.0,0.0,0.0
conjure,94,7,0,65788.8491,0.0,0.0,0.0
conjure,94,8,0,63420.7909,0.0,0.0,0.0
conjure,94,9,0,63904.6874,0.0,0.0,0.0
conjure,94,10,0,65174.1061,0.0,0.0,0.0
conjure,95,1,0,71054.1309,0.0,0.0,0.0
conjure,95,2,0,68535.01,0.0,0.0,0.0
conjure,95,3,0,70512.3875,0.0,0.0,0.0
conjure,95,4,0,69037.4339,0.0,0.0,0.0
conjure,95,5,0,69507.0251,0.0,0.0,0.0
conjure,95,6,0,70762.2092,0.0,0.0,0.0
conjure,95,7,0,70539.3442,0.0,0.0,0.0
conjure,95,8,0,69423.9348,0.0,0.0,0.0
conjure,95,9,0,70226.0086,0.0,0.0,0.0
conjure,95,10,0,69821.698,0.0,0.0,0.0
conjure,96,1,0,74043.3608,0.0,0.0,0.0
conjure,96,2,0,74606.4957,0.0,0.0,0.0
conjure,96,3,0,72150.1738,0.0,0.0,0.0
conjure,96,4,0,71963.1438,0.0,0.0,0.0
conjure,96,5,0,74162.1314,0.0,0.0,0.0
conjure,96,6,0,74279.0188,0.0,0.0,0.0
conjure,96,7,0,73625.1628,0.0,0.0,0.0
conjure,96,8,0,73356.3465,0.0,0.0,0.0
conjure,96,9,0,74520.2221,0.0,0.0,0.0
